tradeDate,000300.ZICNodr,000300.ZICN,000300.ZICNwgt,000300.ZICNlever,CASH,CASHwgt,CASHodr,CASHlever,netValue,000300.ZICNnv,000300.ZICNfee,CASHnv,return,RSRSweek,net,RSRSday,return
2012/8/24,1,-0.011586279,1,1,0,0,0,1,0.16691533,1.18165421,,0,-0.011586279,0.16691533,-0.321895885,-0.072515883,-0.007873527
2012/8/27,,-0.021084824,,,0,,,,0.145830506,1.157000066,,,-0.021084824,0.145830506,-0.333482164,-0.069640587,0.002875296
2012/8/28,,0.004571708,,,0,,,,0.150402213,1.162301642,,,0.004571708,0.150402213,-0.354566988,-0.081235479,-0.011594892
2012/8/29,,-0.010599171,,,0,,,,0.139803042,1.150047266,,,-0.010599171,0.139803042,-0.34999528,-0.102320303,-0.021084824
2012/8/30,,-0.001554388,,,0,,,,0.138248654,1.148261034,,,-0.001554388,0.138248654,-0.360594452,-0.097748595,0.004571708
2012/8/31,1,-0.002943683,1,1,0,0,0,1,0.135304971,1.144885888,,0,-0.002943683,0.135304971,-0.36214884,-0.108361451,-0.010612855
2012/9/3,,0.010601826,,,0,,,,0.145906797,1.157088339,,,0.010601826,0.145906797,-0.365092523,-0.109915839,-0.001554388
2012/9/4,,-0.010810477,,,0,,,,0.13509632,1.144647032,,,-0.010810477,0.13509632,-0.354490696,-0.112859521,-0.002943683
2012/9/5,,-0.002057086,,,0,,,,0.133039234,1.142294815,,,-0.002057086,0.133039234,-0.365301173,-0.102257695,0.010601826
2012/9/6,,0.008121918,,,0,,,,0.141161152,1.151610218,,,0.008121918,0.141161152,-0.367358259,-0.11309981,-0.010842115
2012/9/7,1,0.043826198,1,1,0,0,0,1,0.18498735,1.203028268,0.000174952,0,0.043826198,0.18498735,-0.359236341,-0.115156896,-0.002057086
2012/9/10,,0.004087132,,,0,,,,0.188929066,1.207955264,,,0.003941716,0.188929066,-0.315410144,-0.107034978,0.008121918
2012/9/11,,-0.006372689,,,0,,,,0.182556377,1.200281817,,,-0.006372689,0.182556377,-0.311323012,-0.063233048,0.04380193
2012/9/12,,0.003531986,,,0,,,,0.186088363,1.204528691,,,0.003531986,0.186088363,-0.317695701,-0.059274564,0.003958484
2012/9/13,,-0.009358024,,,0,,,,0.176730339,1.19330926,,,-0.009358024,0.176730339,-0.314163715,-0.065659489,-0.006384925
2012/9/14,1,0.007403588,1,1,0,0,0,1,0.184133927,1.202176816,,0,0.007403588,0.184133927,-0.323521739,-0.062127503,0.003531986
2012/9/17,,-0.024849068,,,0,,,,0.159284859,1.172671945,,,-0.024849068,0.159284859,-0.316118151,-0.071496105,-0.009368602
2012/9/18,,-0.010445249,,,0,,,,0.14883961,1.160486844,,,-0.010445249,0.14883961,-0.340967219,-0.064092516,0.007403588
2012/9/19,,0.004909102,,,0,,,,0.153748712,1.166197799,,,0.004909102,0.153748712,-0.351412468,-0.088963713,-0.024871197
2012/9/20,,-0.022642953,,,0,,,,0.13110576,1.140088351,,,-0.022642953,0.13110576,-0.346503366,-0.099408962,-0.010445249
2012/9/21,1,0.001415242,1,1,0,0,0,1,0.132521002,1.141702993,,0,0.001415242,0.132521002,-0.369146318,-0.09449986,0.004909102
2012/9/24,,0.007457143,,,0,,,,0.139978144,1.150248659,,,0.007457143,0.139978144,-0.367731077,-0.117157504,-0.022657644
2012/9/25,,-0.002426752,,,0,,,,0.137551392,1.147460674,,,-0.002426752,0.137551392,-0.360273934,-0.115742262,0.001415242
2012/9/26,,-0.011494902,,,0,,,,0.126056489,1.134346245,,,-0.011494902,0.126056489,-0.362700686,-0.108289362,0.0074529
2012/9/27,,0.030128885,,,0,,,,0.156185374,1.169042893,,,0.030128885,0.156185374,-0.374195589,-0.110738403,-0.002449041
2012/9/28,1,0.018214606,0.333333333,1,0,0.666666667,1,1,0.17439998,0.396843887,,0.793687773,0.018214606,0.17439998,-0.344066704,-0.122233306,-0.011494902
2012/10/8,,-0.010107117,,,0,,,,0.171042279,0.39285314,,0.793687773,-0.003357701,0.171042279,-0.325852098,-0.092104421,0.030128885
2012/10/9,,0.021834291,,,0,,,,0.178324339,0.401525139,,0.793687773,0.00728206,0.178324339,-0.335959215,-0.085995948,0.006108473
2012/10/10,,0.001705324,,,0,,,,0.178897557,0.402210454,,0.793687773,0.000573219,0.178897557,-0.314124924,-0.089359698,-0.00336375
2012/10/11,,-0.009332954,,,0,,,,0.175768363,0.398474105,,0.793687773,-0.003129194,0.175768363,-0.3124196,-0.082028503,0.007331196
2012/10/12,-1,0.000868233,0.333333333,1,0,0.666666667,1,1,0.176058649,0.396310157,0.001192508,0.795005331,0.000290286,0.176058649,-0.321752554,-0.081467051,0.000561452
2012/10/15,,-0.004204912,,,0,,,,0.17645307,0.397973108,,0.795005331,0.000394421,0.17645307,-0.320884322,-0.079382003,0.002085048
2012/10/16,,0.001436963,,,0,,,,0.175977255,0.397405607,,0.795005331,-0.000475814,0.175977255,-0.325089233,-0.079676655,-0.000294652
2012/10/17,,0.001148086,,,0,,,,0.175596441,0.396951606,,0.795005331,-0.000380815,0.175596441,-0.32365227,-0.078278938,0.001397717
2012/10/18,,0.015217422,,,0,,,,0.170493407,0.390884502,,0.795005331,-0.005103034,0.170493407,-0.322504184,-0.081721371,-0.003442433
2012/10/19,-1,-0.001546519,1,1,0,0,0,1,0.171016768,1.184140043,0.002370601,0,0.000523362,0.171016768,-0.307286762,-0.082870777,-0.001149405
2012/10/22,,0.003902394,,,0,,,,0.165099127,1.179510034,,,-0.005917641,0.165099127,-0.308833281,-0.098323352,-0.015452575
2012/10/23,,-0.012682634,,,0,,,,0.177720627,1.194491566,,,0.0126215,0.177720627,-0.304930887,-0.096779221,0.001544131
2012/10/24,,-0.001861529,,,0,,,,0.179546522,1.196674574,,,0.001825895,0.179546522,-0.317613521,-0.100701532,-0.003922311
2012/10/25,,-0.007192868,,,0,,,,0.186538936,1.205071542,,,0.006992415,0.186538936,-0.319475049,-0.088177736,0.012523797
2012/10/26,-1,-0.01909226,1,1,0,0,0,1,0.204628531,1.226940375,0.000128787,0,0.018089595,0.204628531,-0.326667917,-0.086357003,0.001820732
2012/10/29,,-0.005379427,,,0,,,,0.209874213,1.23352289,,,0.005245682,0.209874213,-0.345760177,-0.079221073,0.007135931
2012/10/30,,0.001800824,,,0,,,,0.208089412,1.23132326,,,-0.001784801,0.208089412,-0.351139604,-0.060507857,0.018713216
2012/10/31,,0.006647854,,,0,,,,0.201444869,1.223168801,,,-0.006644543,0.201444869,-0.34933878,-0.055212896,0.005294961
2012/11/1,,0.018916812,,,0,,,,0.182043233,1.199666058,,,-0.019401637,0.182043233,-0.342690926,-0.057032978,-0.001820082
2012/11/2,-1,0.003861319,1,1,0,0,0,1,0.177990334,1.194813773,,0,-0.004052898,0.177990334,-0.323774114,-0.063725322,-0.006692344
2012/11/5,,-0.002122097,,,0,,,,0.180107938,1.197346595,,,0.002117604,0.180107938,-0.319912795,-0.08300689,-0.019281568
2012/11/6,,-0.004209763,,,0,,,,0.184282354,1.202355265,,,0.004174416,0.184282354,-0.322034892,-0.086883177,-0.003876287
2012/11/7,,-0.0020569,,,0,,,,0.186309308,1.204794855,,,0.002026954,0.186309308,-0.326244655,-0.084765573,0.002117604
2012/11/8,,-0.018571386,,,0,,,,0.204242671,1.226595776,,,0.017933363,0.204242671,-0.328301555,-0.080579805,0.004185769
2012/11/9,-1,-0.002001637,0.333333333,1,0,0.666666667,1,1,0.206136887,0.409640472,,0.819280943,0.001894216,0.206136887,-0.34687294,-0.078539677,0.002040127
2012/11/12,,0.004865605,,,0,,,,0.204509743,0.407642466,,0.819280943,-0.001627143,0.204509743,-0.348874577,-0.060313061,0.018226617
2012/11/13,,-0.017656122,,,0,,,,0.210364294,0.41484662,,0.819280943,0.005854551,0.210364294,-0.344008972,-0.059646738,0.000666323
2012/11/14,,0.004811138,,,0,,,,0.208782593,0.412896142,,0.819280943,-0.001581701,0.208782593,-0.361665094,-0.061274545,-0.001627807
2012/11/15,,-0.013353969,,,0,,,,0.213148052,0.418286918,,0.819280943,0.004365458,0.213148052,-0.356853956,-0.055457774,0.005816772
2012/11/16,-1,-0.007495128,0.333333333,1,0,0.666666667,1,1,0.215564606,0.413509069,1.16E-05,0.827041418,0.002416554,0.215564606,-0.370207926,-0.057072425,-0.001614651
2012/11/19,,-0.001033953,,,0,,,,0.215899629,0.413936396,,0.827041418,0.000335024,0.215899629,-0.377703053,-0.052660439,0.004411986
2012/11/20,,-0.004659134,,,0,,,,0.217445703,0.415856523,,0.827041418,0.001546073,0.217445703,-0.378737006,-0.050178919,0.00248152
2012/11/21,,0.013771555,,,0,,,,0.212847883,0.410155019,,0.827041418,-0.00459782,0.212847883,-0.38339614,-0.049836999,0.00034192
2012/11/22,,-0.007936096,,,0,,,,0.215507761,0.413450192,,0.827041418,0.002659879,0.215507761,-0.369624585,-0.057500642,-0.007663643
2012/11/23,1,0.006924148,1,1,0,0,0,1,0.213188619,1.233905214,0.003712854,0,-0.002319142,0.213188619,-0.377560681,-0.043729087,0.013771555
2012/11/26,,-0.007820051,,,0,,,,0.202364059,1.224293642,,,-0.01082456,0.202364059,-0.370636533,-0.051706215,-0.007977128
2012/11/27,,-0.011539016,,,0,,,,0.190825043,1.210247692,,,-0.011539016,0.190825043,-0.378456584,-0.044782067,0.006924148
2012/11/28,,-0.010037937,,,0,,,,0.180787106,1.198160071,,,-0.010037937,0.180787106,-0.389995601,-0.052622819,-0.007840752
2012/11/29,,-0.006351262,,,0,,,,0.174435844,1.190574358,,,-0.006351262,0.174435844,-0.400033537,-0.064161835,-0.011539016
2012/11/30,1,0.011270664,1,1,0,0,0,1,0.185706508,1.204068824,,0,0.011270664,0.185706508,-0.406384799,-0.074199772,-0.010037937
2012/12/3,,-0.014504163,,,0,,,,0.171202346,1.186730854,,,-0.014504163,0.171202346,-0.395114135,-0.080551034,-0.006351262
2012/12/4,,0.010669107,,,0,,,,0.181871453,1.199459997,,,0.010669107,0.181871453,-0.409618298,-0.06928037,0.011270664
2012/12/5,,0.035220897,,,0,,,,0.217092349,1.242458837,,,0.035220897,0.217092349,-0.39894919,-0.083818155,-0.014537785
2012/12/6,,-0.001940392,,,0,,,,0.215151957,1.240050317,,,-0.001940392,0.215151957,-0.363728294,-0.073149048,0.010669107
2012/12/7,1,0.019396792,0.333333333,1,0,0.666666667,1,1,0.234548749,0.421446035,,0.842892071,0.019396792,0.234548749,-0.365668686,-0.037959989,0.035189059
2012/12/10,,0.010753101,,,0,,,,0.238145979,0.42600234,,0.842892071,0.00359723,0.238145979,-0.346271894,-0.038606368,-0.000646379
2012/12/11,,-0.005541404,,,0,,,,0.236289001,0.423648218,,0.842892071,-0.001856978,0.236289001,-0.335518793,-0.032098877,0.006507491
2012/12/12,,0.004096094,,,0,,,,0.237660982,0.42538708,,0.842892071,0.001371981,0.237660982,-0.341060197,-0.02850818,0.003590697
2012/12/13,,-0.011143226,,,0,,,,0.233937311,0.420673208,,0.842892071,-0.003723671,0.233937311,-0.336964103,-0.030355495,-0.001847315
2012/12/14,1,0.049256343,1,1,0,0,0,1,0.250606879,1.282214825,0.002590077,0,0.016669568,0.250606879,-0.34810733,-0.028988266,0.00136723
2012/12/17,,0.004586494,,,0,,,,0.253175408,1.288109202,,,0.002568529,0.253175408,-0.298850987,-0.032690251,-0.003701985
2012/12/18,,0.000599812,,,0,,,,0.25377522,1.288882056,,,0.000599812,0.25377522,-0.294264493,-0.016000437,0.016689814
2012/12/19,,0.001261809,,,0,,,,0.255037028,1.290509405,,,0.001261809,0.255037028,-0.293664681,-0.01343253,0.002567907
2012/12/20,,0.00576545,,,0,,,,0.260802478,1.297971262,,,0.00576545,0.260802478,-0.292402873,-0.012846447,0.000586084
2012/12/21,1,-0.005390169,1,1,0,0,0,1,0.255412309,1.290967463,2.63E-05,0,-0.005390169,0.255412309,-0.286637423,-0.011586437,0.00126001
2012/12/24,,0.00387948,,,0,,,,0.259271389,1.295985473,,,0.00385908,0.259271389,-0.292027592,-0.00582477,0.005761667
2012/12/25,,0.027821789,,,0,,,,0.287093178,1.332548371,,,0.027821789,0.287093178,-0.288148111,-0.011232186,-0.005407415
2012/12/26,,0.003758652,,,0,,,,0.29085183,1.337566381,,,0.003758652,0.29085183,-0.260326323,-0.007352705,0.00387948
2012/12/27,,-0.005315982,,,0,,,,0.285535847,1.330474768,,,-0.005315982,0.285535847,-0.256567671,0.020457467,0.027810173
2012/12/28,1,0.014401302,1,1,0,0,0,1,0.299937149,1.349597551,0.00017642,0,0.014401302,0.299937149,-0.261883653,0.024133801,0.003676334
2012/12/31,,0.017150131,,,0,,,,0.316956568,1.372942941,,,0.017019419,0.316956568,-0.247482352,0.018806564,-0.005327237
2013/1/4,1,0.00057852,1,1,0,0,0,1,0.317535088,1.373665026,7.24E-05,0,0.00057852,0.317535088,-0.230332221,0.033207865,0.014401302
2013/1/7,,0.004576721,,,0,,,,0.322059091,1.379966317,,,0.004524003,0.322059091,-0.229753701,0.050315101,0.017107235
2013/1/8,,-0.004212346,,,0,,,,0.317846745,1.374165647,,,-0.004212346,0.317846745,-0.225176979,0.050842608,0.000527507
2013/1/9,,0.00031674,,,0,,,,0.318163485,1.374600969,,,0.00031674,0.318163485,-0.229389326,0.055417594,0.004574986
2013/1/10,,0.001756086,,,0,,,,0.319919571,1.377017008,,,0.001756086,0.319919571,-0.229072585,0.051191549,-0.004226045
2013/1/11,1,-0.018884442,1,1,0,0,0,1,0.301035129,1.35125681,,0,-0.018884442,0.301035129,-0.227316499,0.051508289,0.00031674
2013/1/14,,0.037349035,,,0,,,,0.338384164,1.402679259,,,0.037349035,0.338384164,-0.246200941,0.053263426,0.001755136
2013/1/15,,0.007008702,,,0,,,,0.345392866,1.412544751,,,0.007008702,0.345392866,-0.208851906,0.03437372,-0.018889705
2013/1/16,,-0.007257013,,,0,,,,0.338135853,1.402331001,,,-0.007257013,0.338135853,-0.201843205,0.071722755,0.037349035
2013/1/17,,-0.009485729,,,0,,,,0.328650124,1.389091761,,,-0.009485729,0.328650124,-0.209100217,0.07862147,0.006898715
2013/1/18,1,0.016580932,1,1,0,0,0,1,0.345231056,1.412133029,0.000183178,0,0.016580932,0.345231056,-0.218585946,0.076208312,-0.002413157
2013/1/21,,0.00593893,,,0,,,,0.351040278,1.420544541,,,0.005809221,0.351040278,-0.202005014,0.064723002,-0.01148531
2013/1/22,,-0.005376564,,,0,,,,0.345663714,1.412927389,,,-0.005376564,0.345663714,-0.196066083,0.081303934,0.016580932
2013/1/23,,0.004058141,,,0,,,,0.349721856,1.418672898,,,0.004058141,0.349721856,-0.201442647,0.087193531,0.005889597
2013/1/24,,-0.009521845,,,0,,,,0.340200011,1.405228624,,,-0.009521845,0.340200011,-0.197384505,0.081799203,-0.005394328
2013/1/25,1,-0.004299229,1,1,0,0,0,1,0.335900782,1.399200192,,0,-0.004299229,0.335900782,-0.20690635,0.083153748,0.001354544
2013/1/28,,0.030705787,,,0,,,,0.366606569,1.442830153,,,0.030705787,0.366606569,-0.21120558,0.079988518,-0.00316523
2013/1/29,,0.009013281,,,0,,,,0.37561985,1.45589357,,,0.009013281,0.37561985,-0.180499792,0.078557494,-0.001431024
2013/1/30,,0.004786964,,,0,,,,0.380406813,1.462879587,,,0.004786964,0.380406813,-0.171486512,0.107262713,0.02870522
2013/1/31,,-0.000680856,,,0,,,,0.379725958,1.461883916,,,-0.000680856,0.379725958,-0.166699548,0.116185272,0.008922559
2013/2/1,1,0.020788197,0.333333333,1,0,0.666666667,1,1,0.400514154,0.497530641,,0.995061282,0.020788197,0.400514154,-0.167380404,0.117783474,0.001598202
2013/2/4,,0.001715426,,,0,,,,0.40108629,0.49838485,,0.995061282,0.000572136,0.40108629,-0.146592207,0.117554978,-0.000228497
2013/2/5,,0.008569343,,,0,,,,0.403954177,0.502674032,,0.995061282,0.002867887,0.403954177,-0.144876782,0.124532504,0.006977526
2013/2/6,,0.00149977,,,0,,,,0.404457784,0.503428493,,0.995061282,0.000503608,0.404457784,-0.136307438,0.125097678,0.000565174
2013/2/7,,-0.005769827,,,0,,,,0.40252308,0.500532162,,0.995061282,-0.001934704,0.40252308,-0.134807669,0.127961703,0.002864026
2013/2/8,1,0.004288097,0.333333333,1,0,0.666666667,1,1,0.403960231,0.499242975,5.15E-06,0.998496255,0.001437151,0.403960231,-0.140577496,0.128459012,0.000497309
2013/2/18,,-0.012437538,,,0,,,,0.399828138,0.493072077,,0.998496255,-0.004132093,0.399828138,-0.136289399,0.126538929,-0.001920083
2013/2/19,,-0.019126246,,,0,,,,0.393545908,0.483731073,,0.998496255,-0.00628223,0.393545908,-0.148726937,0.127970339,0.00143141
2013/2/20,,0.006321183,,,0,,,,0.395613247,0.48679851,,0.998496255,0.00206734,0.395613247,-0.167853183,0.123840239,-0.0041301
2013/2/21,,-0.034668146,,,0,,,,0.384382795,0.470211293,,0.998496255,-0.011230452,0.384382795,-0.161532,0.102716133,-0.021124106
2013/2/22,1,-0.00535803,1,1,0,0,0,1,0.382670527,1.463294024,0.002900856,0,-0.001712268,0.382670527,-0.196200146,0.109037315,0.006321183
2013/2/25,,0.003214423,,,0,,,,0.383904498,1.468005238,,,0.001233971,0.383904498,-0.201558176,0.074350266,-0.03468705
2013/2/26,,-0.01444571,,,0,,,,0.369458789,1.446951296,,,-0.01444571,0.369458789,-0.198343753,0.072567443,-0.001782822
2013/2/27,,0.010491584,,,0,,,,0.379950373,1.462212023,,,0.010491584,0.379950373,-0.212789462,0.073781652,0.001214208
2013/2/28,,0.029861691,,,0,,,,0.409812064,1.506534627,,,0.029861691,0.409812064,-0.202297878,0.068989564,-0.004792087
2013/3/1,1,-0.001680965,0.333333333,1,0,0.666666667,1,1,0.408131099,0.501334774,,1.002669548,-0.001680965,0.408131099,-0.172436187,0.072499004,0.003509439
2013/3/4,,-0.047230403,,,0,,,,0.392634172,0.478206997,,1.002669548,-0.015496927,0.392634172,-0.174117152,0.082548734,0.01004973
2013/3/5,,0.029832744,,,0,,,,0.402365445,0.492688156,,1.002669548,0.009731273,0.402365445,-0.221347555,0.081978727,-0.000570006
2013/3/6,,0.010388847,,,0,,,,0.405800282,0.497833298,,1.002669548,0.003434837,0.405800282,-0.191514811,0.066481801,-0.015496927
2013/3/7,,-0.011659284,,,0,,,,0.401947042,0.492062624,,1.002669548,-0.003853241,0.401947042,-0.181125964,0.076525262,0.010043462
2013/3/8,-1,-0.004802541,0.333333333,1,0,0.666666667,1,1,0.400368601,0.495965854,0.001492375,0.994916458,-0.001578441,0.400368601,-0.192785248,0.072044683,-0.004480579
2013/3/11,,-0.005600769,,,0,,,,0.401224354,0.49873588,,0.994916458,0.000855753,0.401224354,-0.197587789,0.075901097,0.003856414
2013/3/12,,-0.01427766,,,0,,,,0.405894342,0.505727531,,0.994916458,0.004669988,0.405894342,-0.203188558,0.077492971,0.001591874
2013/3/13,,-0.01106814,,,0,,,,0.40945427,0.511079236,,0.994916458,0.003559928,0.40945427,-0.217466217,0.079351336,0.001858366
2013/3/14,,0.002678912,,,0,,,,0.408597401,0.509789347,,0.994916458,-0.000856869,0.408597401,-0.228534357,0.084063733,0.004712397
2013/3/15,-1,0.002207271,0.333333333,1,0,0.666666667,1,1,0.407889108,0.501197727,1.57E-05,1.00242694,-0.000708292,0.407889108,-0.225855446,0.087721315,0.003657582
2013/3/18,,-0.014826662,,,0,,,,0.412772305,0.508573999,,1.00242694,0.004883197,0.412772305,-0.223648174,0.086823089,-0.000898226
2013/3/19,,0.00899443,,,0,,,,0.409815141,0.504112322,,1.00242694,-0.002957164,0.409815141,-0.238474837,0.086086248,-0.000736841
2013/3/20,,0.033134687,,,0,,,,0.398609814,0.487325285,,1.00242694,-0.011205327,0.398609814,-0.229480407,0.090980017,0.004893769
2013/3/21,,0.00184492,,,0,,,,0.397971155,0.486374145,,1.00242694,-0.000638659,0.397971155,-0.19634572,0.087958953,-0.003021064
2013/3/22,-1,0.001268798,0.333333333,1,0,0.666666667,1,1,0.397531011,0.496048648,,0.992097295,-0.000440144,0.397531011,-0.194500799,0.051689636,-0.036269317
2013/3/25,,-0.001991815,,,0,,,,0.398194069,0.497035702,,0.992097295,0.000663058,0.398194069,-0.193232001,0.051073906,-0.000615731
2013/3/26,,-0.014668305,,,0,,,,0.40302327,0.504244417,,0.992097295,0.004829201,0.40302327,-0.195223817,0.050650615,-0.000423291
2013/3/27,,0.003287729,,,0,,,,0.40194903,0.502637849,,0.992097295,-0.001074241,0.40194903,-0.209892121,0.051313673,0.000663058
2013/3/28,,-0.033145988,,,0,,,,0.412568376,0.518595538,,0.992097295,0.010619346,0.412568376,-0.206604392,0.063767258,0.012453585
2013/3/29,-1,-0.0016899,0.333333333,1,0,0.666666667,1,1,0.41309746,0.50380743,2.33E-05,1.007661552,0.000529084,0.41309746,-0.23975038,0.060425626,-0.003341632
2013/4/1,,-0.000757778,,,0,,,,0.413334471,0.504189059,,1.007661552,0.000237011,0.413334471,-0.24144028,0.092508114,0.032082488
2013/4/2,,-0.002731156,,,0,,,,0.414242256,0.505562118,,1.007661552,0.000907785,0.414242256,-0.242198058,0.094100439,0.001592325
2013/4/3,1,-0.001142871,0.333333333,1,0,0.666666667,1,1,0.414621146,0.503085244,0.001513797,1.009198082,0.00037889,0.414621146,-0.244929214,0.094352904,0.000252465
2013/4/8,,-0.004540097,,,0,,,,0.412112596,0.500806365,,1.009198082,-0.002508549,0.412112596,-0.246072085,0.095074365,0.000721461
2013/4/9,,0.006904877,,,0,,,,0.414407948,0.504276338,,1.009198082,0.002295352,0.414407948,-0.250612181,0.096207771,0.001133406
2013/4/10,,-0.001656368,,,0,,,,0.413856366,0.503441762,,1.009198082,-0.000551583,0.413856366,-0.243707304,0.093699222,-0.002508549
2013/4/11,,-0.002994044,,,0,,,,0.412860873,0.501936689,,1.009198082,-0.000995493,0.412860873,-0.245363673,0.096005651,0.002306429
2013/4/12,1,-0.00638465,1,1,0,0,0,1,0.410744673,1.504925725,0.003014565,0,-0.0021162,0.410744673,-0.248357717,0.09545153,-0.000554121
2013/4/15,,-0.010324795,,,0,,,,0.39841875,1.489467613,,,-0.012325924,0.39841875,-0.254742367,0.090456032,-0.004995499
2013/4/16,,0.009300759,,,0,,,,0.407719508,1.503385415,,,0.009300759,0.407719508,-0.265067162,0.084071382,-0.00638465
2013/4/17,,-0.000455464,,,0,,,,0.407264044,1.502700833,,,-0.000455464,0.407264044,-0.255766403,0.073746587,-0.010324795
2013/4/18,,0.002591748,,,0,,,,0.409855793,1.506600507,,,0.002591748,0.409855793,-0.256221868,0.083047345,0.009300759
2013/4/19,1,0.027601038,1,1,0,0,0,1,0.437456831,1.548631925,0.000131513,0,0.027601038,0.437456831,-0.253630119,0.082564108,-0.000483237
2013/4/22,,-0.001247902,,,0,,,,0.43612401,1.54670059,,,-0.001332821,0.43612401,-0.226029081,0.085155856,0.002591748
2013/4/23,,-0.032612415,,,0,,,,0.403511595,1.497072591,,,-0.032612415,0.403511595,-0.227276983,0.112749129,0.027593273
2013/4/24,,0.018649492,,,0,,,,0.422161088,1.525254204,,,0.018649492,0.422161088,-0.259889398,0.111419553,-0.001329576
2013/4/25,,-0.011161685,,,0,,,,0.410999403,1.508324456,,,-0.011161685,0.410999403,-0.241239906,0.078807138,-0.032612415
2013/4/26,1,-0.00837002,0.333333333,1,0,0.666666667,1,1,0.402629383,0.498584146,,0.997168291,-0.00837002,0.402629383,-0.25240159,0.09745663,0.018649492
2013/5/2,,0.000951613,,,0,,,,0.402946687,0.499058831,,0.997168291,0.000317305,0.402946687,-0.260771611,0.086239514,-0.011217116
2013/5/3,1,0.017509628,0.333333333,1,0,0.666666667,1,1,0.408821075,0.501671512,9.29E-06,1.003361605,0.005874388,0.408821075,-0.259819998,0.083457284,-0.00278223
2013/5/6,,0.013178403,,,0,,,,0.413226974,0.508326497,,1.003361605,0.004405899,0.413226974,-0.24231037,0.083774589,0.000317305
2013/5/7,,0.001566481,,,0,,,,0.413754,0.509123404,,1.003361605,0.000527025,0.413754,-0.229131967,0.089644942,0.005870353
2013/5/8,,0.005070249,,,0,,,,0.415463588,0.511711342,,1.003361605,0.001709588,0.415463588,-0.227565486,0.094051162,0.00440622
2013/5/9,,-0.005920433,,,0,,,,0.413467897,0.50869074,,1.003361605,-0.001995691,0.413467897,-0.222495237,0.094569177,0.000518014
2013/5/10,-1,0.005149332,0.333333333,1,0,0.666666667,1,1,0.415203217,0.503378161,0.001514679,1.009785679,0.00173532,0.415203217,-0.22841567,0.096261585,0.001692408
2013/5/13,,-0.003971131,,,0,,,,0.415520289,0.505373177,,1.009785679,0.000317072,0.415520289,-0.223266338,0.094290313,-0.001971271
2013/5/14,,-0.014900427,,,0,,,,0.420402518,0.512788617,,1.009785679,0.004882229,0.420402518,-0.227237469,0.091570911,-0.002719402
2013/5/15,,0.00543572,,,0,,,,0.418632644,0.510096236,,1.009785679,-0.001769874,0.418632644,-0.242137896,0.092890839,0.001319928
2013/5/16,,0.018096643,,,0,,,,0.412647398,0.501026537,,1.009785679,-0.005985246,0.412647398,-0.236702176,0.097807382,0.004916543
2013/5/17,-1,0.015293528,0.333333333,1,0,0.666666667,1,1,0.407475338,0.501006126,,1.002012252,-0.00517206,0.407475338,-0.218605533,0.095983998,-0.001823383
2013/5/20,,0.006751716,,,0,,,,0.405214597,0.497612029,,1.002012252,-0.00226074,0.405214597,-0.203312004,0.08987827,-0.006105729
2013/5/21,,0.00200595,,,0,,,,0.404538989,0.496599212,,1.002012252,-0.000675609,0.404538989,-0.196560288,0.084728006,-0.005150264
2013/5/22,,0.001215392,,,0,,,,0.404128759,0.495984564,,1.002012252,-0.000410229,0.404128759,-0.194554338,0.082467265,-0.00226074
2013/5/23,,-0.013528686,,,0,,,,0.408657743,0.502784354,,1.002012252,0.004528984,0.408657743,-0.193338946,0.08179772,-0.000669545
2013/5/24,-1,0.005552052,0.333333333,1,0,0.666666667,1,1,0.406808976,0.500672386,,1.001344772,-0.001848767,0.406808976,-0.206867632,0.081392261,-0.000405459
2013/5/27,,0.000908248,,,0,,,,0.406506044,0.500217445,,1.001344772,-0.000302933,0.406506044,-0.20131558,0.085861454,0.004469193
2013/5/28,,0.01707533,,,0,,,,0.400741857,0.491587057,,1.001344772,-0.005764187,0.400741857,-0.200407333,0.083999456,-0.001861998
2013/5/29,,-0.000680926,,,0,,,,0.400974251,0.491934046,,1.001344772,0.000232394,0.400974251,-0.183332003,0.083696524,-0.000302933
2013/5/30,,-0.00312306,,,0,,,,0.402037411,0.493522484,,1.001344772,0.00106316,0.402037411,-0.184012929,0.077939334,-0.00575719
2013/5/31,-1,-0.010643615,0.333333333,1,0,0.666666667,1,1,0.405627534,0.500081219,,1.000162439,0.003590123,0.405627534,-0.187135989,0.076712364,-0.00122697
2013/6/3,,-0.001462839,,,0,,,,0.406114672,0.500812223,,1.000162439,0.000487138,0.406114672,-0.197779604,0.076748642,3.63E-05
2013/6/4,,-0.014298977,,,0,,,,0.410826744,0.507901614,,1.000162439,0.004712072,0.410826744,-0.199242443,0.085275117,0.008526476
2013/6/5,,-0.002001479,,,0,,,,0.411479199,0.508885878,,1.000162439,0.000652455,0.411479199,-0.21354142,0.085762255,0.000487138
2013/6/6,,-0.012849035,,,0,,,,0.415626879,0.515157927,,1.000162439,0.00414768,0.415626879,-0.215542899,0.09785716,0.012094904
2013/6/7,-1,-0.017434565,1,1,0,0,0,1,0.421143506,1.520632057,0.003070865,0,0.005516627,0.421143506,-0.228391934,0.099812645,0.001955485
2013/6/13,,-0.034490837,,,0,,,,0.452466851,1.572185754,,,0.031323346,0.452466851,-0.245826499,0.112492687,0.012680043
